"sex","self_neuroticism","self_extraversion","self_openness","self_agreeableness","self_conscientiousness","other_neuroticism","other_extraversion","other_openness","other_agreeableness","other_conscientiousness"
"female",11.1666666666667,23.6666666666667,22.6666666666667,16.8333333333333,21,12.1666666666667,18.5,16.8333333333333,18.6666666666667,18.6666666666667
"female",14,10.8333333333333,20.1666666666667,15.5,26.6666666666667,12,11.5,18,16.3333333333333,29.3333333333333
"female",12.8333333333333,23.1666666666667,26.5,18,17.3333333333333,15.1666666666667,23.5,27.5,21.5,16.6666666666667
"male",10.3333333333333,18.3333333333333,16.8333333333333,18.5,19,14.8333333333333,18.1666666666667,17.8333333333333,22.5,20.3333333333333
"female",13.8333333333333,14.1666666666667,13.5,22.3333333333333,16.3333333333333,5.33333333333333,20.6666666666667,17.1666666666667,22.5,24.1666666666667
"male",5.33333333333333,18.3333333333333,15.8333333333333,20.6666666666667,21.3333333333333,6.33333333333333,16.1666666666667,16.8333333333333,21.6666666666667,24
"male",7.33333333333333,10.6666666666667,20,15.1666666666667,21,15.8333333333333,16.8333333333333,20.8333333333333,10.8333333333333,18.8333333333333
"female",7.83333333333333,18.8333333333333,21.3333333333333,21,18.1666666666667,10,19.8333333333333,16.3333333333333,18.3333333333333,26
"female",19.5,13.8333333333333,23.1666666666667,22.3333333333333,19.6666666666667,17.6666666666667,14.5,21.5,21.3333333333333,20.6666666666667
"female",10.6666666666667,24.8333333333333,23.8333333333333,21.1666666666667,22.1666666666667,9.33333333333333,28,21.5,22.1666666666667,24.5
"female",17.8333333333333,18,12,24.6666666666667,17.1666666666667,8.83333333333333,23.6666666666667,15.3333333333333,23.8333333333333,23.5
"male",12.8333333333333,19.1666666666667,19.6666666666667,20.6666666666667,22.6666666666667,12.8333333333333,15.1666666666667,15.6666666666667,21.1666666666667,22
"female",16.1666666666667,22.1666666666667,25.1666666666667,19.3333333333333,18.1666666666667,18.1666666666667,27.8333333333333,22.1666666666667,20.5,17.5
"female",13.8333333333333,16.3333333333333,17.1666666666667,24.5,18.8333333333333,18.5,20.6666666666667,16.6666666666667,25.5,21.6666666666667
"male",11.5,20.3333333333333,20.3333333333333,17.8333333333333,17.3333333333333,6.66666666666667,22.8333333333333,19.1666666666667,22.5,14.3333333333333
"female",9.66666666666667,29.6666666666667,30.3333333333333,15,23.5,5.5,26.3333333333333,25.1666666666667,21.3333333333333,27.5
"male",8,24.3333333333333,21.3333333333333,18.5,21.5,3.66666666666667,25.3333333333333,16,27.1666666666667,21.5
"male",16.1666666666667,15.3333333333333,14.8333333333333,18.1666666666667,11.6666666666667,17.5,17.1666666666667,16.5,15.1666666666667,18.8333333333333
"male",15.5,12.6666666666667,13.6666666666667,17.8333333333333,20.3333333333333,12.8333333333333,20,16.6666666666667,19.3333333333333,26.1666666666667
"male",12.6666666666667,18,17.5,15.8333333333333,24.1666666666667,5.83333333333333,16.6666666666667,12.6666666666667,24.3333333333333,22.3333333333333
"female",15.6666666666667,23.8333333333333,22.5,21,18.3333333333333,20.1666666666667,22.1666666666667,15.1666666666667,17.5,19.1666666666667
"male",10.6666666666667,24.1666666666667,25,14.8333333333333,18.6666666666667,8.33333333333333,23.3333333333333,24.3333333333333,14.6666666666667,20.5
"male",14.1666666666667,14,14.8333333333333,15.8333333333333,14.6666666666667,10.1666666666667,23.6666666666667,20,15.1666666666667,21.8333333333333
"male",12.3333333333333,16.3333333333333,18.3333333333333,21,21.3333333333333,11.8333333333333,17.1666666666667,15.1666666666667,17.5,19.8333333333333
"male",10,22.3333333333333,22,19.1666666666667,21.6666666666667,12,13,18,18.8333333333333,19.6666666666667
"male",10.3333333333333,23.5,19.8333333333333,19.1666666666667,18.8333333333333,13.1666666666667,23.8333333333333,20.5,11.1666666666667,22.5
"female",13.3333333333333,21.1666666666667,21.1666666666667,21.1666666666667,21.3333333333333,16,21.5,17.8333333333333,16.1666666666667,19.5
"male",13.8333333333333,12.6666666666667,11.6666666666667,20,20.8333333333333,15.5,15,12,21.3333333333333,20
"male",12.3333333333333,14.6666666666667,17.8333333333333,23.3333333333333,18.1666666666667,14,14.6666666666667,15.6666666666667,23.3333333333333,17.3333333333333
"female",9.16666666666667,21.3333333333333,23.1666666666667,21.5,22.5,10.3333333333333,19.3333333333333,16.1666666666667,16,24
"female",19.5,17,22.1666666666667,20.1666666666667,15.5,16.1666666666667,22.6666666666667,22.6666666666667,21,20.5
"female",15.3333333333333,22.5,22,17.6666666666667,20,21.6666666666667,18.6666666666667,12.3333333333333,12.1666666666667,21.5
"female",13.3333333333333,27.5,22.5,11.3333333333333,17.8333333333333,15.6666666666667,21.6666666666667,18.8333333333333,17.8333333333333,19.3333333333333
"female",21.8333333333333,15.1666666666667,16.5,23.6666666666667,21.3333333333333,13.1666666666667,20,16.8333333333333,25,23.3333333333333
"female",21.5,13.6666666666667,14.6666666666667,16.3333333333333,18.5,21,15.6666666666667,12.3333333333333,17,17.5
"male",12.1666666666667,22.8333333333333,20.3333333333333,20.3333333333333,18.1666666666667,14,16,13.5,19.1666666666667,18.5
"male",14.5,24.6666666666667,25.6666666666667,21.6666666666667,12.1666666666667,14.3333333333333,26.8333333333333,22.6666666666667,20,11.6666666666667
"female",20.3333333333333,15.1666666666667,14.5,18.5,14.6666666666667,15.8333333333333,24.6666666666667,20,21.6666666666667,23
"male",8.66666666666667,11,13.3333333333333,16.1666666666667,21.8333333333333,18.5,12,16,11.3333333333333,19.6666666666667
"female",16.5,15.8333333333333,24.8333333333333,17.3333333333333,17,17.6666666666667,20.5,18.5,20.5,19.5
"female",15.6666666666667,11.1666666666667,16.1666666666667,23.6666666666667,11,11.3333333333333,20.3333333333333,16.1666666666667,23.5,20.6666666666667
"female",12.8333333333333,13,15.6666666666667,18.1666666666667,17.5,10.8333333333333,16.1666666666667,15.1666666666667,23.8333333333333,15.1666666666667
"male",14.5,16.3333333333333,18.3333333333333,18.1666666666667,24,12,14.5,15,21,22.1666666666667
"female",15,13,13.5,23.3333333333333,24.6666666666667,3.5,20.1666666666667,17.3333333333333,22.8333333333333,31.5
"male",12.6666666666667,15.8333333333333,19.6666666666667,19.6666666666667,20.8333333333333,15.1666666666667,14.1666666666667,15.3333333333333,22.8333333333333,22.6666666666667
"female",10.5,19.5,28.3333333333333,21.6666666666667,18.3333333333333,20.1666666666667,21.5,22.3333333333333,23.3333333333333,15.5
"male",12.8333333333333,13,19.6666666666667,23.8333333333333,21.3333333333333,17.8333333333333,23,24.1666666666667,14.5,25.1666666666667
"male",16.1666666666667,11.3333333333333,14.5,23.1666666666667,18.8333333333333,15.1666666666667,10.3333333333333,13,19.6666666666667,18.3333333333333
"male",12.6666666666667,18.6666666666667,18,18,18.3333333333333,12.5,22.5,19,21.1666666666667,17.3333333333333
"female",13.1666666666667,17.3333333333333,16.6666666666667,20.6666666666667,22.8333333333333,6.83333333333333,20.5,15.3333333333333,25.8333333333333,26
"male",13,21.3333333333333,15,18.6666666666667,20,9.16666666666667,22.3333333333333,16.3333333333333,24,22.1666666666667
"female",18.5,13.1666666666667,15.8333333333333,24.5,21.3333333333333,14.3333333333333,21.1666666666667,19.5,21.8333333333333,22.8333333333333
"female",11.3333333333333,15.3333333333333,13,22.1666666666667,20.3333333333333,15.6666666666667,14.6666666666667,13.8333333333333,26.1666666666667,25.5
"female",20.3333333333333,13.1666666666667,17.8333333333333,19.5,20,9.5,20,16.8333333333333,23.5,23.5
"male",15.5,19.8333333333333,18.6666666666667,17,19.5,9.83333333333333,21.6666666666667,18.1666666666667,20.1666666666667,23.6666666666667
"male",12.5,15,16.3333333333333,21.1666666666667,21,8.66666666666667,15.3333333333333,13.3333333333333,23.6666666666667,22
"female",14.6666666666667,12.1666666666667,16,23,19.8333333333333,13.8333333333333,17.8333333333333,15,20.8333333333333,22.8333333333333
"female",8.66666666666667,17,16.1666666666667,19.6666666666667,20.3333333333333,17.3333333333333,14.5,14.3333333333333,16.8333333333333,24.8333333333333
"female",13,15,12.5,19,21.6666666666667,13.8333333333333,14.3333333333333,13.1666666666667,18.3333333333333,22.3333333333333
"male",15.1666666666667,15.1666666666667,13.3333333333333,18.8333333333333,20,14,18.5,15.8333333333333,16.6666666666667,21.3333333333333
"male",18.3333333333333,16.5,20.1666666666667,15.6666666666667,21.6666666666667,15.3333333333333,25.6666666666667,18.5,17.8333333333333,21.8333333333333
"female",24.3333333333333,21.1666666666667,21.6666666666667,15.8333333333333,15,10.6666666666667,25,19.6666666666667,22.8333333333333,25.8333333333333
"female",19.1666666666667,18.5,22.5,19,19.1666666666667,15.8333333333333,17.1666666666667,14.3333333333333,19.5,18.3333333333333
"female",15.1666666666667,20.8333333333333,16.5,20.6666666666667,20.5,7.83333333333333,27.8333333333333,20.8333333333333,21.1666666666667,26.6666666666667
"male",11.5,16,16.3333333333333,18.3333333333333,23,16.6666666666667,19.5,17,18.5,20.1666666666667
"male",9.83333333333333,14.3333333333333,16.6666666666667,19.8333333333333,22.3333333333333,11.5,12.1666666666667,17.3333333333333,21,25.5
"female",15.8333333333333,14.6666666666667,13.5,12.5,23,17.6666666666667,11,9.5,10.1666666666667,22.3333333333333
"female",10.3333333333333,16,21.1666666666667,20,25.5,6,22.6666666666667,19.6666666666667,22.3333333333333,28.1666666666667
"male",23.5,22.1666666666667,17.6666666666667,18.3333333333333,11.8333333333333,11.6666666666667,27.8333333333333,20,16.5,19.6666666666667
"male",17.1666666666667,17.1666666666667,18.5,18,21.6666666666667,15,17.5,14,17.8333333333333,19.6666666666667
"female",22.5,15.5,20.3333333333333,21.1666666666667,15.6666666666667,20.5,15.5,15.6666666666667,19.5,17
"male",12.8333333333333,11.1666666666667,23.8333333333333,12.3333333333333,23.8333333333333,15.5,14,20.5,14,22.3333333333333
"female",14.1666666666667,20.3333333333333,20.5,16.8333333333333,24.8333333333333,15.8333333333333,24.8333333333333,17.6666666666667,14.1666666666667,24.8333333333333
"male",12.5,16.5,14,18.8333333333333,19.1666666666667,12.6666666666667,19,18.1666666666667,18.8333333333333,21.8333333333333
"female",14.5,16.8333333333333,20,20.5,18.6666666666667,13.1666666666667,20.1666666666667,20.3333333333333,21.3333333333333,23.1666666666667
"female",12.8333333333333,19.1666666666667,18,23.1666666666667,26.8333333333333,11.8333333333333,22.1666666666667,17.5,22.5,27.5
"female",11.5,23.1666666666667,18.6666666666667,22,23.8333333333333,11.6666666666667,22.3333333333333,15.5,23.3333333333333,26
"male",16.3333333333333,14.3333333333333,20.3333333333333,20.3333333333333,17.3333333333333,10.6666666666667,11.5,14.5,21,21.3333333333333
"female",17.8333333333333,17.8333333333333,18.3333333333333,19,13.5,16.1666666666667,19.6666666666667,18,19.6666666666667,18.8333333333333
"female",15.5,19,17.3333333333333,17.8333333333333,16.1666666666667,20.6666666666667,23.3333333333333,19.8333333333333,18.6666666666667,15.8333333333333
"female",18.6666666666667,16.6666666666667,21.8333333333333,14.6666666666667,24.5,15.8333333333333,19.8333333333333,19.5,12.1666666666667,25.5
"female",13.5,19.3333333333333,18.6666666666667,14.6666666666667,21.3333333333333,13.6666666666667,20.1666666666667,16.6666666666667,15.6666666666667,21.5
"male",14.1666666666667,22.6666666666667,19.5,17.1666666666667,15.3333333333333,10.1666666666667,20.6666666666667,14.5,23,16.6666666666667
"male",16.6666666666667,18.3333333333333,16.3333333333333,19,13.3333333333333,16.6666666666667,16.3333333333333,14,18.6666666666667,17.6666666666667
"male",13.3333333333333,19.1666666666667,12.5,16.5,21,10.5,22.3333333333333,10.3333333333333,21.5,24.8333333333333
"female",17.1666666666667,19.8333333333333,16.6666666666667,19.8333333333333,17,14,23.8333333333333,20.1666666666667,19.5,23.5
"female",13,20.1666666666667,19.1666666666667,20.1666666666667,17.1666666666667,13,18.8333333333333,17.1666666666667,24.3333333333333,22
"male",11.3333333333333,20.3333333333333,15.6666666666667,12.6666666666667,18,12,19.8333333333333,15,9,19.5
"male",7.16666666666667,26.8333333333333,22,18,25.5,13,19.8333333333333,16.6666666666667,15.8333333333333,16.6666666666667
"female",16.5,20.6666666666667,18.8333333333333,17.3333333333333,20,14.8333333333333,19.6666666666667,15.8333333333333,21.3333333333333,22
"female",10.3333333333333,17.8333333333333,18,19.3333333333333,12.5,12.8333333333333,15.5,14.3333333333333,21,18.5
"female",14.6666666666667,12.8333333333333,16.3333333333333,17.6666666666667,21,9.83333333333333,15.5,15.6666666666667,18.6666666666667,26.8333333333333
"female",16.3333333333333,13.8333333333333,20.5,19,13,14,21,19.3333333333333,18.6666666666667,14.3333333333333
"male",11.8333333333333,12.5,21.1666666666667,14.8333333333333,19.8333333333333,8.83333333333333,18.3333333333333,15.5,13.5,21.1666666666667
"female",21.3333333333333,16.8333333333333,20,15.6666666666667,20.8333333333333,17,14,23.1666666666667,20.6666666666667,27
"female",18.3333333333333,14.6666666666667,16.1666666666667,19.3333333333333,17,12,17.8333333333333,19.5,27.8333333333333,26.8333333333333
"female",16.1666666666667,17.6666666666667,21.5,19.1666666666667,14,17,20.5,17,17.8333333333333,15.5
"female",11.8333333333333,17.8333333333333,22.3333333333333,23,21,15.1666666666667,16.1666666666667,16.1666666666667,23.1666666666667,14.5
"female",17.1666666666667,19.5,18.3333333333333,13.6666666666667,20.5,17.8333333333333,15.5,13,12.3333333333333,16.3333333333333
"female",24,14.5,19.1666666666667,19.1666666666667,12.1666666666667,18.3333333333333,17.8333333333333,18.5,19.8333333333333,16.3333333333333
"female",8.16666666666667,20.1666666666667,24.5,25,24.6666666666667,10.6666666666667,21.1666666666667,17.6666666666667,18.8333333333333,21.6666666666667
"male",9,21.3333333333333,21.8333333333333,12.6666666666667,13.6666666666667,14,25.1666666666667,20,15.6666666666667,17.1666666666667
"male",14.5,17.8333333333333,18.1666666666667,17.3333333333333,20,11.8333333333333,18.3333333333333,18.5,20.8333333333333,19.3333333333333
"female",18.1666666666667,20.5,15.6666666666667,13,21.1666666666667,22.1666666666667,17.6666666666667,17.6666666666667,13.6666666666667,21.3333333333333
"female",17.8333333333333,16.5,15.3333333333333,21,21.5,13.5,16,13.3333333333333,22,23
"female",14,27,20.8333333333333,19.6666666666667,27.3333333333333,16.1666666666667,23.6666666666667,15.3333333333333,21.3333333333333,25.8333333333333
"male",11.1666666666667,24.1666666666667,22.8333333333333,18.6666666666667,15,12.1666666666667,21.8333333333333,20.6666666666667,20.6666666666667,13.3333333333333
"female",15.3333333333333,15.8333333333333,20.6666666666667,20.1666666666667,16,12,21.3333333333333,18.1666666666667,27.3333333333333,20.8333333333333
"female",18,21.1666666666667,23.3333333333333,15.6666666666667,20.8333333333333,14.3333333333333,19.3333333333333,18.1666666666667,18.6666666666667,26
"female",17,18.8333333333333,18.1666666666667,19.3333333333333,25.3333333333333,18.3333333333333,20.8333333333333,19.5,20.1666666666667,25.5
"female",19.1666666666667,11.8333333333333,19.5,24.8333333333333,11.1666666666667,11.5,16.3333333333333,17.6666666666667,19.6666666666667,18.3333333333333
"female",12,15.3333333333333,19.3333333333333,21.3333333333333,25.3333333333333,10.3333333333333,18.6666666666667,19.3333333333333,20.1666666666667,28.1666666666667
"male",7,18,21,14,16.8333333333333,7.16666666666667,13.6666666666667,16.3333333333333,18,16.3333333333333
"female",18,18.8333333333333,14.3333333333333,21.5,20.6666666666667,20.1666666666667,20.6666666666667,15.3333333333333,18.6666666666667,18.1666666666667
"female",11.5,23,17,20.6666666666667,24.1666666666667,13.3333333333333,23.1666666666667,19.5,18.1666666666667,26.5
"female",20,18.1666666666667,21.5,20,16,14.8333333333333,21,17.1666666666667,17.6666666666667,16.8333333333333
"female",16,11.8333333333333,14.3333333333333,21.6666666666667,17.6666666666667,15.6666666666667,15.1666666666667,12.1666666666667,24.5,19.1666666666667
"male",9.66666666666667,22.6666666666667,17,19.1666666666667,22.3333333333333,5.83333333333333,26.5,19.1666666666667,20.5,26
"male",16,17.6666666666667,20.5,19.1666666666667,15,10.1666666666667,15.1666666666667,15.6666666666667,22.5,20
"male",10.5,19.1666666666667,19.5,13.5,17.5,11,20.5,20.3333333333333,14.1666666666667,17.1666666666667
"female",15.3333333333333,18.5,23,19.5,19.6666666666667,12.3333333333333,17.6666666666667,20,17,25.1666666666667
"female",15,27,17.6666666666667,13.6666666666667,16.6666666666667,11.6666666666667,26.8333333333333,20.8333333333333,17.5,17.6666666666667
"female",17.1666666666667,13.8333333333333,18.3333333333333,20.1666666666667,21.1666666666667,15,13.1666666666667,14.1666666666667,19.8333333333333,23.1666666666667
"male",19.8333333333333,8.66666666666667,20.8333333333333,15.5,18.5,18.3333333333333,17.5,21,14.8333333333333,26.1666666666667
"female",15.5,13.8333333333333,22.6666666666667,16,9.33333333333333,15.6666666666667,17.3333333333333,16.1666666666667,17.3333333333333,15.8333333333333
